# name	interval	# bootstrap heuristics — updated by pkg-cadence workflow
libcurl	monthly
libdaemon	monthly
libdatrie	monthly
libdav1d	monthly
libdc1394	monthly
libdca	monthly
libde265	monthly
libdecor	monthly
libdhash	monthly
libdisplay-info	monthly
libdnf	monthly
libdnf-plugin-subscription-manager	monthly
libdovi	monthly
libdrm	monthly
libdvdnav	monthly
libdvdread	monthly
libeconf	monthly
libedit	monthly
libei	monthly
libeis	monthly
libepoxy	monthly
liberation-fonts-common	yearly
liberation-mono-fonts	yearly
libertas-firmware	monthly
libev	monthly
libevdev	monthly
libevent	monthly
libexif	monthly
libfdisk	monthly
libfdk-aac	monthly
libffi	monthly
libfido2	monthly
libfontenc	monthly
libfprint	monthly
libfreeaptx	monthly
libgcc	monthly
libgcrypt	monthly
libgda	monthly
libgexiv2	monthly
libglvnd	monthly
libglvnd-egl	monthly
libglvnd-gles	monthly
libglvnd-glx	monthly
libglvnd-opengl	monthly
libgomp	monthly
libgpg-error	monthly
libgphoto2	monthly
libgs	monthly
libgsf	monthly
libgtop2	monthly
libgudev	monthly
libgusb	monthly
libgweather	monthly
libgxps	monthly
libhandy	monthly
libhangul	monthly
libi2c	monthly
libibverbs	monthly
libical	monthly
libical-glib	monthly
libicu	monthly
libidn2	monthly
libiec61883	monthly
libieee1284	monthly
libijs	monthly
libini_config	monthly
libinput	monthly
libipa_hbac	monthly
libiptcdata	monthly
libjcat	monthly
libjpeg-turbo	monthly
libjxl	monthly
libkcapi	monthly
libkcapi-hasher	monthly
libkcapi-hmaccalc	monthly
libklvanc	monthly
libksba	monthly
liblc3	monthly
libldac	monthly
libldb	monthly
liblerc	monthly
liblouis	monthly
liblouis-tables	monthly
libmanette	monthly
libmaxminddb	monthly
libmbim	monthly
libmbim-utils	monthly
libmicrodns	monthly
libmnl	monthly
libmodplug	monthly
libmodulemd	monthly
libmount	monthly
libmpc	monthly
libmpeg2	monthly
libmspack	monthly
libmtp	monthly
libmysofa	monthly
libndp	monthly
libnet	monthly
libnetfilter_conntrack	monthly
libnfnetlink	monthly
libnfsidmap	monthly
libnftnl	monthly
libnghttp2	monthly
libnice	monthly
libnl3	monthly
libnma	monthly
libnma-gtk4	monthly
libnotify	monthly
libnvme	monthly
libnvpair3	monthly
liboeffis	monthly
libogg	monthly
libopenmpt	monthly
libosinfo	monthly
libpaper	monthly
libpath_utils	monthly
libpcap	monthly
libpciaccess	monthly
libpinyin	monthly
libpinyin-data	monthly
libpipeline	monthly
libpkgconf	monthly
libplacebo	monthly
libpng	monthly
libportal	monthly
libportal-gtk4	monthly
libpostproc	monthly
libppd	monthly
libproxy	monthly
libpskc	monthly
libpsl	monthly
libpwquality	monthly
libqmi	monthly
libqmi-utils	monthly
libqrtr-glib	monthly
librabbitmq	monthly
libraw1394	monthly
libref_array	monthly
librepo	monthly
librist	monthly
librsvg2	monthly
librsvg2-tools	monthly
librtmp	monthly
libsamplerate	monthly
libsane-airscan	monthly
libsane-hpaio	monthly
libsbc	monthly
libseccomp	monthly
libsecret	monthly
libselinux	monthly
libselinux-utils	monthly
libsemanage	monthly
libsepol	monthly
libshaderc	monthly
libshout	monthly
libsmartcols	monthly
libsmbclient	monthly
libsndfile	monthly
libsodium	monthly
libsolv	monthly
libsoup3	monthly
libspelling	monthly
libsrtp	monthly
libss	monthly
libssh	monthly
libssh-config	monthly
libsss_certmap	monthly
libsss_idmap	monthly
libsss_nss_idmap	monthly
libsss_sudo	monthly
libstdc++	monthly
libstoragemgmt	monthly
libswresample	monthly
libswscale	monthly
libsysfs	monthly
libtalloc	monthly
libtasn1	monthly
libtdb	monthly
libtevent	monthly
libthai	monthly
libtheora	monthly
libtiff	monthly
libtinysparql	monthly
libtirpc	monthly
libtool-ltdl	monthly
libtraceevent	monthly
libudfread	monthly
libudisks2	monthly
libunibreak	monthly
libunistring	monthly
libunwind	monthly
liburing	monthly
libusb1	monthly
libutempter	monthly
libuuid	monthly
libuutil3	monthly
libuv	monthly
libv4l	monthly
libva	monthly
libvdpau	monthly
libverto	monthly
libverto-libev	monthly
libvmaf	monthly
libvo-aacenc	monthly
libvorbis	monthly
libvpl	monthly
libvpx	monthly
libwacom	monthly
libwacom-data	monthly
libwayland-client	monthly
libwayland-cursor	monthly
libwayland-egl	monthly
libwayland-server	monthly
libwbclient	monthly
libwebp	monthly
libwinpr	monthly
libwnck3	monthly
libxavs	monthly
libxcb	monthly
libxcrypt	monthly
libxcrypt-devel	monthly
libxcvt	monthly
libxkbcommon	monthly
libxkbcommon-x11	monthly
libxkbfile	monthly
libxml2	monthly
libxmlb	monthly
libxshmfence	monthly
libxslt	monthly
libyaml	monthly
libzfs6	monthly
libzhuyin	monthly
libzpool6	monthly
libzstd	monthly
libzstd-devel	monthly
lilv-libs	monthly
linux-firmware	quarterly
linux-firmware-whence	quarterly
llvm-filesystem	monthly
llvm-libs	monthly
lm_sensors-libs	monthly
lmdb-libs	monthly
localsearch	monthly
lockdev	monthly
logrotate	monthly
low-memory-monitor	monthly
lrzsz	monthly
lsb_release	monthly
lshw	monthly
lsof	monthly
lsscsi	monthly
lua-libs	monthly
lv2	monthly
lvm2	monthly
lvm2-libs	monthly
lz4-libs	monthly
lzo	monthly
m17n-db	monthly
m17n-lib	monthly
m4	monthly
madan-fonts	yearly
mailcap	monthly
make	monthly
makedumpfile	monthly
mallard-rng	monthly
man-db	monthly
man-pages	monthly
mbedtls	monthly
mcelog	monthly
mdadm	monthly
memstrack	monthly
mesa-dri-drivers	monthly
mesa-filesystem	monthly
mesa-libEGL	monthly
mesa-libGL	monthly
mesa-libGLU	monthly
mesa-libgbm	monthly
mesa-vulkan-drivers	monthly
microcode_ctl	monthly
mjpegtools-libs	monthly
mobile-broadband-provider-info	monthly
mokutil	monthly
mozjs140	monthly
mpdecimal	monthly
mpfr	monthly
mpg123-libs	monthly
mt7xxx-firmware	quarterly
mtdev	monthly
mtr	monthly
mutter	monthly
mutter-common	monthly
nano	monthly
nautilus	monthly
nautilus-extensions	monthly
ncurses	monthly
ncurses-base	monthly
ncurses-libs	monthly
neon	monthly
nerd-fonts	yearly
net-snmp-libs	monthly
net-tools	monthly
netavark	monthly
netronome-firmware	monthly
nettle	monthly
newt	monthly
nfs-utils	monthly
nftables	monthly
nm-connection-editor	monthly
nmap-ncat	monthly
npth	monthly
nspr	monthly
nss	monthly
nss-altfiles	monthly
nss-mdns	monthly
nss-softokn	monthly
nss-softokn-freebl	monthly
nss-sysinit	monthly
nss-util	monthly
ntfs-3g	monthly
ntfs-3g-libs	monthly
ntfs-3g-system-compression	monthly
numactl-libs	monthly
nvidia-gpu-firmware	monthly
nvme-cli	monthly
nxpwireless-firmware	quarterly
ocl-icd	monthly
oniguruma	monthly
open-vm-tools	monthly
open-vm-tools-desktop	monthly
openal-soft	monthly
openconnect	monthly
opencore-amr	monthly
openexr-libs	monthly
openh264	monthly
openjpeg2	monthly
openldap	monthly
openpgm	monthly
openssh	monthly
openssh-clients	monthly
openssh-server	monthly
openssl	monthly
openssl-devel	monthly
openssl-fips-provider	monthly
openssl-libs	monthly
openvpn	monthly
opus	monthly
orc	monthly
orca	monthly
os-prober	monthly
osinfo-db	monthly
osinfo-db-tools	monthly
ostree	monthly
ostree-libs	monthly
p11-kit	monthly
p11-kit-server	monthly
p11-kit-trust	monthly
paktype-naskh-basic-fonts	yearly
pam	monthly
pam-libs	monthly
pango	monthly
papers-libs	monthly
papers-thumbnailer	monthly
paps	monthly
parted	monthly
passt	monthly
passt-selinux	monthly
pcaudiolib	monthly
pciutils	monthly
pciutils-libs	monthly
pcp-conf	monthly
pcp-libs	monthly
pcre2	monthly
pcre2-syntax	monthly
pcre2-utf16	monthly
pcre2-utf32	monthly
pcsc-lite	monthly
pcsc-lite-ccid	monthly
pcsc-lite-libs	monthly
perl-AutoLoader	monthly
perl-B	monthly
perl-Carp	monthly
perl-Class-Struct	monthly
perl-Data-Dumper	monthly
perl-Digest	monthly
perl-Digest-MD5	monthly
perl-DynaLoader	monthly
perl-Encode	monthly
perl-Errno	monthly
perl-Error	monthly
perl-Exporter	monthly
perl-Fcntl	monthly
perl-File-Basename	monthly
perl-File-Path	monthly
perl-File-Temp	monthly
perl-File-stat	monthly
perl-FileHandle	monthly
